"gene","entrez","tpm","ModelID","PatientID","CellLineName","StrippedCellLineName","DepmapModelType","OncotreeLineage","OncotreePrimaryDisease","OncotreeSubtype","OncotreeCode","LegacyMolecularSubtype","PatientMolecularSubtype","RRID","Age","AgeCategory","Sex","PatientRace","PrimaryOrMetastasis","SampleCollectionSite","SourceType","SourceDetail","TreatmentStatus","TreatmentDetails","GrowthPattern","OnboardedMedia","FormulationID","EngineeredModel","TissueOrigin","CCLEName","CatalogNumber","PlateCoating","ModelDerivationMaterial","PublicComments","WTSIMasterCellID","SangerModelID","COSMICID","LegacySubSubtype"
"OTC","5009",0,"ACH-000522","PT-sPPqcj","UM-UC-3","UMUC3","BLCA","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA","",NA,"CVCL_1783",NA,"Unknown","Male","","Primary","urinary_tract","ATCC","ATCC","",NA,"Adherent","MF-006-001","MEM + 10% FBS","",NA,"UMUC3_URINARY_TRACT","CRL-1749","None","","",9,"SIDM01182",724838,"bladder_transitional_cell"
"OTC","5009",0.0565835283663675,"ACH-001549","PT-QtHHhA","Lu-135","LU135","SCLC","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC","",NA,"CVCL_1389",69,"Adult","Male","","Primary","lung","JCRB","JCRB","",NA,"Suspension","MF-001-001","RPMI + 10% FBS","",NA,"LU135_LUNG","JCRB0170","None","","",207,"SIDM00294",713899,""
"OTC","5009",0,"ACH-000706","PT-srkn4o","EKVX","EKVX","LUAD","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD","",NA,"CVCL_1195",NA,"Unknown","Male","","Primary","lung","Academic lab","Meyerson (Broad) who received from Minna lab","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"EKVX_LUNG","","None","","",322,"SIDM00119",905970,"NSCLC_adenocarcinoma"
"OTC","5009",0.070389327891398,"ACH-000737","PT-VZM6YM","NCI-H1385","NCIH1385","LUSC","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC","",NA,"CVCL_1466",49,"Adult","Female","","Metastatic","lymph_node","ATCC","ATCC","",NA,"Suspension","","","",NA,"NCIH1385_LUNG","CRL-5867","None","","",NA,"",NA,"NSCLC_squamous"
"OTC","5009",0,"ACH-000548","PT-p0K5QM","BHY","BHY","OCSC","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC","",NA,"CVCL_1086",52,"Adult","Male","asian","Primary","upper_aerodigestive_tract","DSMZ","DSMZ","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"BHY_UPPER_AERODIGESTIVE_TRACT","ACC 404","None","","",748,"SIDM00986",753535,"oral"
"OTC","5009",1.48026512205446,"ACH-001839","PT-oAAItB","ICC13-7","ICC137","IHCH","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","Intrahepatic Cholangiocarcinoma","IHCH","",NA,"CVCL_A1VD",NA,"Unknown","Unknown","","Primary","biliary_tract","Academic lab","Bardeesy (MGH)","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"ICC137_BILIARY_TRACT","","None","","",NA,"",NA,"intrahepatic"
"OTC","5009",0.0976107966264223,"ACH-001799","PT-VjYY7b","LPS141","LPS141","DDLS","Soft Tissue","Liposarcoma","Dedifferentiated Liposarcoma","DDLS","",NA,"CVCL_M823",NA,"Unknown","Male","","","soft_tissue","Academic lab","Marino-Enriquez (BWH)","",NA,"Adherent","MF-001-018","RPMI + 15% FBS + 2mM Glutamine","",NA,"LPS141_SOFT_TISSUE","","None","","",NA,"",NA,"DDLPS"
"OTC","5009",0,"ACH-001573","PT-AntDeX","MOLM-1","MOLM1","CMLBCRABL1","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1","",NA,"CVCL_2118",41,"Adult","Male","","Metastatic","bone_marrow","DSMZ","DSMZ","",NA,"Suspension","MF-001-020","RPMI + 20% FBS","",NA,"MOLM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000425","PT-Zu8A8i","UACC-62","UACC62","MEL","Skin","Melanoma","Melanoma","MEL","",NA,"CVCL_1780",NA,"Unknown","Unknown","","Primary","skin","Academic lab","NCI/DCTD","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"UACC62_SKIN","AddexBio Product Detail - UACC-62 Cells","None","","",8,"SIDM00107",905976,""
"OTC","5009",0.01435529297707,"ACH-000375","PT-U7nXm3","G-402","G402","RCC","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC","",NA,"CVCL_1221",0,"Pediatric","Female","caucasian","Primary","kidney","ATCC","ATCC","",NA,"Adherent","MF-023-001","McCoy's 5A + 10% FBS","",NA,"G402_SOFT_TISSUE","CRL-1440","None","","",1089,"SIDM00855",907298,""
"OTC","5009",0,"ACH-000753","PT-Jv3gwf","JMSU-1","JMSU1","BLCA","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA","",NA,"CVCL_2081",75,"Adult","Male","","Metastatic","ascites","DSMZ","DSMZ","",NA,"Adherent","MF-001-003","RPMI + 10% FBS + 2mM Glutamine","",NA,"JMSU1_URINARY_TRACT","505","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000275","PT-CaS06R","Hs 834.T","HS834T","ZFIBSKI","Fibroblast","Non-Cancerous","Fibroblast, Skin","","",NA,"CVCL_0938",27,"Adult","Female","","Metastatic","lymph_node","ATCC","ATCC (possibly academic collab)","",NA,"Unknown","","","",NA,"HS834T_FIBROBLAST","","None","","",NA,"SIDM01709",NA,""
"OTC","5009",0.0426443374084937,"ACH-000735","PT-M3R2ei","PE/CA-PJ49","PECAPJ49","OCSC","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC","",NA,"CVCL_2681",57,"Adult","Male","caucasian","Primary","upper_aerodigestive_tract","ECACC","ECACC","",NA,"Adherent","MF-005-002","IMDM + 10% FBS + 2mM Glutamine","",NA,"PECAPJ49_UPPER_AERODIGESTIVE_TRACT","60606","None","","",NA,"",NA,"oral"
"OTC","5009",0,"ACH-000654","PT-WEYO1e","Raji","RAJI","BL","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL","",NA,"CVCL_0511",11,"Pediatric","Male","african","Primary","bone","ATCC","ATCC","",NA,"Suspension","MF-001-001","RPMI + 10% FBS","",NA,"RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","","None","","",1762,"SIDM00844",909262,"b_cell_burkitt"
"OTC","5009",0,"ACH-001067","PT-0woxaX","F5","F5","MNG","CNS/Brain","Meningothelial Tumor","Meningioma","MNG","",NA,"CVCL_V616",NA,"Unknown","Male","","Primary","central_nervous_system","Academic lab","Dunn (BWH)","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"F5_CENTRAL_NERVOUS_SYSTEM","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000170","PT-fkfBUv","PrEC LH","PRECLH","ZIMMEPCP","Prostate","Non-Cancerous","Immortalized Epithelial Cells, Prostate","","",NA,"CVCL_V626",NA,"Unknown","Male","","","prostate","Academic lab","Jesse Boehm (Broad)","",NA,"Adherent","","","",NA,"PRECLH_PROSTATE","","None","","",NA,"",NA,""
"OTC","5009",0.01435529297707,"ACH-001394","PT-jgjbSo","SUM-229PE","SUM229PE","BRCA","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA","basal",NA,"CVCL_5594",NA,"Unknown","Female","","Metastatic","pleural_effusion","Asterand","Asterand","",NA,"Adherent","MF-004-005","F12 + 5% FBS + 5ug/ml Insulin + 10mM HEPES + 1ug/ml Hydrocortisone","",NA,"SUM229PE_BREAST","","None","","SNP fingerprinting rules out SUM149PT contamination.",NA,"",NA,"ERneg_HER2neg"
"OTC","5009",0,"ACH-000404","PT-xgu7do","K029AX","K029AX","SKCM","Skin","Melanoma","Cutaneous Melanoma","SKCM","",NA,"CVCL_8784",NA,"Unknown","Unknown","","Primary","skin","Academic lab","Received from CCLE; originally academic lab","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"K029AX_SKIN","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000882","PT-MRf5jM","IGR-1","IGR1","MEL","Skin","Melanoma","Melanoma","MEL","",NA,"CVCL_1303",42,"Adult","Male","","Metastatic","lymph_node","DSMZ","DSMZ","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"IGR1_SKIN","ACC 236","None","","",1534,"SIDM01060",907169,""
"OTC","5009",0,"ACH-001509","PT-jrbPZG","H357","H357","OCSC","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC","",NA,"CVCL_2462",74,"Adult","Male","","Primary","upper_aerodigestive_tract","Sigma-Aldrich","Sigma-Aldrich","",NA,"Adherent","MF-007-003","DMEM:F12 + 10% FBS + 2mM Glutamine + 500ng/ml Sodium hydrocortisone succinate","",NA,"H357_UPPER_AERODIGESTIVE_TRACT","6092004","None","","",NA,"",NA,"tongue"
"OTC","5009",0.250961573533219,"ACH-000210","PT-L8aHyf","CADO-ES1","CADOES1","ES","Bone","Ewing Sarcoma","Ewing Sarcoma","ES","EWS_ERG",NA,"CVCL_1103",19,"Adult","Female","asian","Metastatic","pleural_effusion","DSMZ","DSMZ","",NA,"Suspension","MF-001-001","RPMI + 10% FBS","",NA,"CADOES1_BONE","ACC 255","None","","",1523,"SIDM00961",753539,""
"OTC","5009",0,"ACH-000254","PT-nowpOK","SCC-15","SCC15","OCSC","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC","",NA,"CVCL_1681",55,"Adult","Male","","","upper_aerodigestive_tract","ATCC","ATCC","",NA,"Adherent","MF-007-027","DMEM:F12 + 10% FBS + 2.5 mM Glutamine + 1.2 g/L sodium bicarbonate + 15 mM HEPES + 0.5 mM sodium pyruvate + 400 ng/ml hydrocortisone","",NA,"SCC15_UPPER_AERODIGESTIVE_TRACT","","None","","",2053,"SIDM01083",910911,""
"OTC","5009",0,"ACH-000604","PT-yTztZ0","KYO-1","KYO1","CMLBCRABL1","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1","BCR-ABL1 positive",NA,"CVCL_2095",22,"Adult","Male","asian","Primary","haematopoietic_and_lymphoid_tissue","DSMZ","DSMZ","",NA,"Suspension","MF-001-020","RPMI + 20% FBS","",NA,"KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","ACC 601","None","","",NA,"",NA,"blast_crisis"
"OTC","5009",0,"ACH-000090","PT-j0lUB5","PC-3","PC3","PRAD","Prostate","Prostate Adenocarcinoma","Prostate Adenocarcinoma","PRAD","",NA,"CVCL_0035",62,"Adult","Male","caucasian","Metastatic","bone","ATCC","ATCC","",NA,"Adherent","MF-004-001","F12 + 10% FBS","",NA,"PC3_PROSTATE","CRL-1435","None","","",911,"SIDM00088",905934,""
"OTC","5009",0,"ACH-000195","PT-ZJgxZb","Set-2","SET2","AMKL","Myeloid","Acute Myeloid Leukemia","Acute Megakaryoblastic Leukemia","AMKL","",NA,"CVCL_2187",71,"Adult","Female","","","haematopoietic_and_lymphoid_tissue","DSMZ","DSMZ","",NA,"Suspension","MF-001-020","RPMI + 20% FBS","",NA,"SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","","None","","",NA,"SIDM00397",NA,""
"OTC","5009",0,"ACH-001791","PT-lRwItD","LPS6","LPS6","LIPO","Soft Tissue","Liposarcoma","Liposarcoma","LIPO","",NA,"CVCL_A1VR",NA,"Unknown","Unknown","","","soft_tissue","Academic lab","Sicinska (DFCI)","",NA,"Adherent","MF-007-002","DMEM:F12 + 10% FBS + 2mM Glutamine","",NA,"LPS6_SOFT_TISSUE","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-001650","PT-97kTPc","SISO","SISO","CEAD","Cervix","Cervical Adenocarcinoma","Cervical Adenocarcinoma","CEAD","",NA,"CVCL_2193",67,"Adult","Female","","Primary","cervix","DSMZ","DSMZ","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"SISO_CERVIX","ACC 327","None","","",1498,"SIDM00394",1240212,""
"OTC","5009",0,"ACH-000605","PT-4Pwq3T","TE-6","TE6","ESCC","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC","",NA,"CVCL_1765",71,"Adult","Male","","","oesophagus","RIKEN","RIKEN","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"TE6_OESOPHAGUS","RCB1950","None","","",1642,"SIDM00328",946355,""
"OTC","5009",0,"ACH-000458","PT-CfuEas","CJM","CJM","MEL","Skin","Melanoma","Melanoma","MEL","",NA,"CVCL_U797",NA,"Unknown","Male","","Metastatic","skin","RIKEN","RIKEN","",NA,"Adherent","MF-004-001","F12 + 10% FBS","",NA,"CJM_SKIN","RCB1034","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-002084","PT-Qsi22o","MMAc","MMAC","MEL","Skin","Melanoma","Melanoma","MEL","",NA,"CVCL_5951",39,"Adult","Female","","Metastatic","ascites","RIKEN","RIKEN","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"MMAC_SKIN","RCB0808","None","","",NA,"SIDM00246",NA,""
"OTC","5009",0,"ACH-000004","PT-q4K2cp","HEL","HEL","AML","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML","",NA,"CVCL_0001",30,"Adult","Male","caucasian","Primary","haematopoietic_and_lymphoid_tissue","DSMZ","DSMZ","Post-treatment",NA,"Suspension","MF-001-001","RPMI + 10% FBS","",NA,"HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","ACC 11","None","","",783,"SIDM00594",907053,"M6"
"OTC","5009",0,"ACH-000251","PT-l5gD1h","NCI-H2887","NCIH2887","NSCLC","Lung","Non-Small Cell Lung Cancer","Non-Small Cell Lung Cancer","NSCLC","",NA,"CVCL_5159",31,"Adult","Male","","Primary","lung","Academic lab","Meyerson (Broad) who received from Minna","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"NCIH2887_LUNG","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000241","PT-0V5kh0","JK-1","JK1","CMLBCRABL1","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1","BCR-ABL1 positive",NA,"CVCL_2079",58,"Adult","Male","","Primary","haematopoietic_and_lymphoid_tissue","DSMZ","DSMZ","",NA,"Suspension","MF-001-020","RPMI + 20% FBS","",NA,"JK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","","None","","",NA,"",NA,"blast_crisis"
"OTC","5009",0.111031312388744,"ACH-001194","PT-sWRqxl","SK-RC-31","SKRC31","RCC","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC","",NA,"CVCL_6186",NA,"Unknown","Male","","Metastatic","lung","Academic lab","Bill Kaelin (DFCI)","",NA,"Adherent","","","",NA,"SKRC31_KIDNEY","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-002055","PT-tk6NTJ","TL-1","TL1","BL","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL","",NA,"CVCL_B371",10,"Pediatric","Male","","Primary","haematopoietic_and_lymphoid_tissue","RIKEN","RIKEN","",NA,"Suspension","MF-001-001","RPMI + 10% FBS","",NA,"TL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","RCB1871","None","","",NA,"",NA,"b_cell_burkitt"
"OTC","5009",0,"ACH-001443","PT-xji0Xg","ASH-3","ASH3","THAP","Thyroid","Anaplastic Thyroid Cancer","Anaplastic Thyroid Cancer","THAP","",NA,"CVCL_2856",68,"Adult","Female","","Primary","thyroid","JCRB","JCRB","",NA,"Adherent","MF-009-001","DMEM:RPMI (1:1) + 10% FBS","",NA,"ASH3_THYROID","JCRB1073","None","","",891,"SIDM00491",1290722,""
"OTC","5009",0,"ACH-000688","PT-iVAxAa","OV7","OV7","MXOV","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Mixed Ovarian Carcinoma","MXOV","",NA,"CVCL_2675",78,"Adult","Female","","Primary","ovary","ECACC","ECACC","",NA,"Adherent","MF-007-009","DMEM:F12 + 5% FBS + 2mM Glutamine + 10ug/ml Insulin + 0.5ug/ml Hydrocortisone","",NA,"OV7_OVARY","96020764","None","","",1985,"SIDM00474",1480360,"mixed_serous_clear_cell"
"OTC","5009",0,"ACH-000405","PT-2VMIkL","MEC-1","MEC1","CLLSLL","Lymphoid","Mature B-Cell Neoplasms","Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma","CLLSLL","",NA,"CVCL_1870",61,"Adult","Male","caucasian","","haematopoietic_and_lymphoid_tissue","DSMZ","DSMZ","",NA,"Suspension","MF-005-001","IMDM + 10% FBS","",NA,"MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","","None","","",NA,"SIDM00001",NA,"b_cell"
"OTC","5009",0,"ACH-000821","PT-G4TwMh","EJM","EJM","PCM","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM","",NA,"CVCL_2030",58,"Adult","Female","","Primary","ascites","DSMZ","DSMZ","",NA,"Mixed","MF-005-001","IMDM + 10% FBS","",NA,"EJM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","ACC-560","None","","",567,"SIDM01048",1297447,""
"OTC","5009",0,"ACH-001677","PT-PFlyLY","U-2904","U2904","DLBCLNOS","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS","",NA,"CVCL_X504",59,"Adult","Male","","Primary","pleural_effusion","DSMZ","DSMZ","",NA,"Suspension","MF-001-001","RPMI + 10% FBS","",NA,"U2904_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","ACC 768","None","","",NA,"",NA,"b_cell"
"OTC","5009",0,"ACH-002526","PT-z0Yk96","SNU-1327","SNU1327","LUAD","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD","",NA,"CVCL_5022",84,"Adult","Male","","Metastatic","pleural_effusion","KCLB","KCLB","",NA,"Adherent","MF-001-005","RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate","",NA,"SNU1327_LUNG","","None","","",NA,"",NA,"NSCLC_adenocarcinoma"
"OTC","5009",0,"ACH-001627","PT-a2ltr5","P4E6","P4E6","PRAD","Prostate","Prostate Adenocarcinoma","Prostate Adenocarcinoma","PRAD","",NA,"CVCL_2677",NA,"Unknown","Male","","Primary","prostate","Sigma-Aldrich","Sigma-Aldrich","",NA,"Adherent","MF-019-001","Stemline Keratinocyte Medium II + 2% FBS + 2mM Glutamine + Stemline keratinocyte growth supplement","",NA,"P4E6_PROSTATE","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000951","PT-Q9lcwL","NCI-H2342","NCIH2342","LUAD","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD","",NA,"CVCL_1549",55,"Adult","Male","caucasian","Primary","lung","ATCC","ATCC","",NA,"Mixed","MF-007-010","DMEM:F12 + 5% FBS + 2mM Glutamine + 5ug/ml Insulin + 10ug/ml Transferrin + 30nM Selenium + 10nM Hydrocortisone + 10nM Beta estradiol","",NA,"NCIH2342_LUNG","CRL-5941","None","","",1814,"SIDM00727",687819,"NSCLC_adenocarcinoma"
"OTC","5009",0,"ACH-001036","PT-XYdNvp","CMK-11-5","CMK115","MLADS","Myeloid","Acute Myeloid Leukemia","Myeloid Leukemia Associated with Down Syndrome","MLADS","",NA,"CVCL_0217",0,"Pediatric","Male","","Primary","haematopoietic_and_lymphoid_tissue","HSRRB","HSRRB","",NA,"Suspension","MF-001-001","RPMI + 10% FBS","",NA,"CMK115_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","","None","","",NA,"SIDM01235",NA,""
"OTC","5009",0,"ACH-000547","PT-Tid1hK","HT-1197","HT1197","BLCA","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA","",NA,"CVCL_1291",44,"Adult","Male","caucasian","Primary","urinary_tract","ATCC","ATCC","",NA,"Adherent","MF-006-001","MEM + 10% FBS","",NA,"HT1197_URINARY_TRACT","CRL-1473","None","","",1533,"SIDM00676",907065,""
"OTC","5009",0,"ACH-000826","PT-nAjtb0","CAL-12T","CAL12T","NSCLC","Lung","Non-Small Cell Lung Cancer","Non-Small Cell Lung Cancer","NSCLC","",NA,"CVCL_1105",NA,"Unknown","Male","","Primary","lung","DSMZ","DSMZ","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"CAL12T_LUNG","ACC 443","None","","",2252,"SIDM00939",753540,""
"OTC","5009",0.0285691521967709,"ACH-001986","PT-EpCvHQ","NZM42","NZM42","MEL","Skin","Melanoma","Melanoma","MEL","",NA,"CVCL_D833",71,"Adult","Male","","Metastatic","skin","CellBank Australia","CellBank Australia","",NA,"Adherent","MF-003-003","AlphaMEM + 5% FBS + 1X Insulin-Transferrin-Selenium","",NA,"NZM42_SKIN","","None","","",NA,"",NA,""
"OTC","5009",0.111031312388744,"ACH-001147","PT-rlWyNR","OCI-Ly12","OCILY12","FTCL","Lymphoid","Mature T and NK Neoplasms","Follicular T-Cell Lymphoma","FTCL","",NA,"CVCL_8796",37,"Adult","Male","","","lymph_node","Academic lab","","",NA,"Suspension","MF-001-001","RPMI + 10% FBS","",NA,"OCILY12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","","None","","",NA,"SIDM01882",NA,"t_cell"
"OTC","5009",0,"ACH-000162","PT-MGPf78","GA-10","GA10","BL","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL","",NA,"CVCL_1222",41,"Adult","Male","caucasian","","haematopoietic_and_lymphoid_tissue","ATCC","ATCC","",NA,"Suspension","MF-001-001","RPMI + 10% FBS","",NA,"GA10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","CRL-2392","None","","",1008,"SIDM00854",1303896,"b_cell_burkitt"
"OTC","5009",0,"ACH-003139","PT-SjoWq6","ABM-T0457","ABMT0457","ZIMMCARM","Muscle","Non-Cancerous","Immortalized Cardiomyocytes","","",NA,"",NA,"Unknown","","","","ventricle","ABM","ABM","",NA,"Adherent","MF-043-001","PriGrow I (TM001) + 25 μg/ml BPE + 0.15 ng/ml hEGF + 30 ng/ml cholera toxin (Sigma) + 5 μg/ml gentamycin","",NA,"","","None","","",NA,"",NA,""
"OTC","5009",0.0426443374084937,"ACH-001751","PT-dYlXmf","Rh36","RH36","ERMS","Soft Tissue","Rhabdomyosarcoma","Embryonal Rhabdomyosarcoma","ERMS","",NA,"CVCL_M599",15,"Pediatric","Male","","","soft_tissue","Academic lab","Schaefer (University of Zurich)","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"RH36_SOFT_TISSUE","","None","","",NA,"",NA,"embryonal"
"OTC","5009",0,"ACH-000018","PT-Mi0cKz","T24","T24","BLCA","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA","",NA,"CVCL_0554",82,"Adult","Female","caucasian","Primary","urinary_tract","ATCC","ATCC","",NA,"Adherent","MF-023-001","McCoy's 5A + 10% FBS","",NA,"T24_URINARY_TRACT","HTB-4","None","","",1455,"SIDM01184",724812,""
"OTC","5009",0,"ACH-000721","PT-tXW4rS","HMC-1-8","HMC18","IDC","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC","basal_B",NA,"CVCL_2949",35,"Adult","Female","asian","Metastatic","pleural_effusion","HSRRB","HSRRB","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"HMC18_BREAST","JCRB0166","None","","",NA,"",NA,"ERneg_HER2neg"
"OTC","5009",0,"ACH-000003","PT-puKIyc","CACO2","CACO2","COAD","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD","",NA,"CVCL_0025",72,"Adult","Male","caucasian","Primary","Colon","ATCC","ATCC","Unknown",NA,"Adherent","MF-015-009","EMEM + 20% FBS","",NA,"CACO2_LARGE_INTESTINE","HTB-37","None","","",NA,"SIDM00891",NA,""
"OTC","5009",0,"ACH-000092","PT-GaubVg","NCI-H2452","NCIH2452","PLBMESO","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Biphasic Type","PLBMESO","",NA,"CVCL_1553",NA,"Adult","Male","","Metastatic","pleura","ATCC","ATCC","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"NCIH2452_PLEURA","CRL-5946","None","","",624,"SIDM00722",908462,""
"OTC","5009",0,"ACH-000669","PT-sj3DbQ","SW 900","SW900","LUSC","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC","",NA,"CVCL_1731",53,"Adult","Male","caucasian","Primary","lung","ATCC","ATCC","",NA,"Adherent","","","",NA,"SW900_LUNG","HTB-59","None","","",1454,"SIDM01158",724879,"NSCLC_squamous"
"OTC","5009",0,"ACH-001099","PT-FynJTm","KD","KD","MRT","Kidney","Rhabdoid Cancer","Rhabdoid Cancer","MRT","",NA,"CVCL_U757",0,"Pediatric","Female","","","soft_tissue","Academic lab","Roberts (St Jude Hospital)","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"KD_SOFT_TISSUE","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000648","PT-pVwyuS","NCI-H28","NCIH28","PLEMESO","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO","",NA,"CVCL_1555",48,"Adult","Male","caucasian","Metastatic","pleural_effusion","ATCC","ATCC","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"NCIH28_PLEURA","CRL-5820","None","","",1199,"SIDM00720",908470,""
"OTC","5009",0.823749360308273,"ACH-000950","PT-6USEGU","LoVo","LOVO","COAD","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD","MSI",NA,"CVCL_0399",56,"Adult","Male","caucasian","Metastatic","lymph_node","ATCC","ATCC","",NA,"Adherent","MF-004-001","F12 + 10% FBS","",NA,"LOVO_LARGE_INTESTINE","CCL-229","None","","",306,"SIDM00839",907790,""
"OTC","5009",0,"ACH-000050","PT-HOg2sh","NCI-H929","NCIH929","PCM","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM","",NA,"CVCL_1600",62,"Adult","Female","caucasian","Metastatic","pleural_effusion","ATCC","ATCC","",NA,"Suspension","MF-001-006","RPMI + 10% FBS + 50uM 2-Mercaptoethanol","",NA,"NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","CRL-9068","None","","SNP fingerprinting rules out K-562 contamination.",1230,"SIDM01148",724825,"plasmacytoma"
"OTC","5009",0,"ACH-001106","PT-6djQUQ","KOPN-8","KOPN8","BLL","Lymphoid","B-Lymphoblastic Leukemia/Lymphoma","B-Lymphoblastic Leukemia/Lymphoma","BLL","",NA,"CVCL_1866",0,"Pediatric","Female","","Primary","haematopoietic_and_lymphoid_tissue","DSMZ","DSMZ","",NA,"Suspension","MF-001-001","RPMI + 10% FBS","",NA,"KOPN8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","ACC 552","None","","",1206,"SIDM01034",1330933,"b_cell"
